Experiment,Model,Run,AS_Index,Line,Title,Matched_GT,Decision,Reason,Has_Payoff_Evidence,Case,Condition,Source,Has_Representation_Evidence
ODD-only,Llama-3.3-70B,run_20.md,6,56,Groundwater Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_21.md,1,4,Capacitor Adoption,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_21.md,2,14,Social Learning in Capacitor Adoption,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_21.md,3,24,Transformer Capacity Authorization,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_21.md,4,34,Informal Exchange between Farmer and Staff,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_21.md,5,44,Authorization and Investment,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_21.md,6,56,Groundwater Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_22.md,1,4,Capacitor Adoption,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_22.md,2,14,Transformer Capacity,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_22.md,3,24,Informal Exchange,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_22.md,4,34,Formal vs. Informal Request,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_22.md,5,44,Groundwater Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_22.md,6,54,Social Learning,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_23.md,1,4,Farmer-Farmer Coordination for Voltage Stabilization,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_23.md,2,14,Farmer-Farmer Coordination for Transformer Capacity,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_23.md,3,24,Farmer-Staff Informal Exchange for Reciprocal Benefit,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_23.md,4,34,Farmer-Staff Formal Cooperation for Transformer Capacity,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_23.md,5,44,Farmer-Farmer Coordination for Sustainable Groundwater Use,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_23.md,6,54,Farmer-Farmer Social Learning for Capacitor Adoption,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_24.md,1,4,Farmer-Farmer Coordination,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_24.md,2,14,Farmer-Farmer Authorization,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_24.md,3,24,Farmer-Staff Informal Exchange,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_24.md,4,34,Farmer-Staff Formal Cooperation,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_24.md,5,44,Farmer-Farmer Groundwater Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_24.md,6,54,Farmer Social Learning,AS2: Sequential social-learning process in capacitor adoption,FP-duplicate,duplicate generated AS for AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_25.md,1,4,Farmer-Farmer Coordination,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_25.md,2,14,Farmer Social Learning,AS2: Sequential social-learning process in capacitor adoption,FP-duplicate,duplicate generated AS for AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_25.md,3,25,Farmer-Farmer Authorization,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_25.md,4,35,Farmer-Staff Informal Exchange,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_25.md,5,45,Farmer-Staff Formal Cooperation,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_25.md,6,55,Farmer-Farmer Groundwater Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_26.md,1,4,Capacitor Adoption,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_26.md,2,14,Transformer Capacity,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_26.md,3,24,Informal Exchange,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_26.md,4,34,Authorization and Investment,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_26.md,5,46,Groundwater Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_26.md,6,56,Social Learning,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_27.md,1,5,Capacitor Adoption Assurance Game,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_27.md,2,14,Asymmetric Transformer-Capacity Authorization Dilemma,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_27.md,3,23,Mutual-Exchange Coordination Game,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_27.md,4,32,Authorization-and-Investment Asymmetric Coordination Game,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_27.md,5,40,Groundwater-Extraction Prisoner’s Dilemma,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_27.md,6,49,Sequential Social-Learning Process in Capacitor Adoption,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_28.md,1,4,Capacitor Adoption,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_28.md,2,14,Social Learning,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_28.md,3,24,Transformer Capacity,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_28.md,4,34,Informal Exchange,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_28.md,5,44,Formal vs. Informal Request,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
